172.16.222.222:<133>1 2021-11-08T15:33:45.000Z  FortiEDR - - - Message Type: Security Event;Organization: Presto;Organization ID: 2792972;Event ID: 9799313;Raw Data ID: 3936026596;Device Name: prx1work01;Device State: Running;Operating System: Red Hat Enterprise Linux Server 7.9;Process Name: bash;Process Path: /bin/bash;Process Type: 64bit;Severity: High;Classification: Inconclusive;Destination: 10.29.213.26;First Seen: 08-Nov-2021, 05:38:45;Last Seen: 08-Nov-2021, 07:33:45;Action: Blocked (Simulation);Count: 23;Certificate: no;Rules List: Tampered Executable - Critical Executable was Tampered With,Unconfirmed Executable - Executable File Failed Verification Test;Users: ;MAC Address: 00-50-56-AE-A1-48,00-50-56-AE-2D-49,00-50-56-AE-A1-11,00-50-56-AE-35-D4;Script: worker.sh;Script Path: N/A;Autonomous System: N/A;Country: N/A;Process Hash: N/A;Source IP: 10.45.5.233
172.16.222.222:<133>1 2021-11-08T15:33:45.000Z  FortiEDR - - - Message Type: Security Event;Organization: Presto;Organization ID: 2792972;Event ID: 9799313;Raw Data ID: 3936026596;Device Name: prx1work01;Device State: Running;Operating System: Red Hat Enterprise Linux Server 7.9;Process Name: bash;Process Path: /bin/bash;Process Type: 64bit;Severity: High;Classification: Inconclusive;Destination: 10.29.213.26;First Seen: 08-Nov-2021, 05:38:45;Last Seen: 08-Nov-2021, 07:33:45;Action: Blocked (Simulation);Count: 23;Certificate: no;Rules List: Tampered Executable - Critical Executable was Tampered With,Unconfirmed Executable - Executable File Failed Verification Test;Users: ;MAC Address: 00-50-56-AE-A1-48,00-50-56-AE-2D-49,00-50-56-AE-A1-11,00-50-56-AE-35-D4;Script: worker.sh;Script Path: N/A;Autonomous System: N/A;Country: N/A;Process Hash: N/A;Source IP: 10.45.5.233
172.16.222.222:<133>1 2021-11-08T15:33:45.000Z  FortiEDR - - - Message Type: Security Event;Organization: Presto;Organization ID: 2792972;Event ID: 9799313;Raw Data ID: 3936026596;Device Name: prx1work01;Device State: Running;Operating System: Red Hat Enterprise Linux Server 7.9;Process Name: bash;Process Path: /bin/bash;Process Type: 64bit;Severity: High;Classification: Inconclusive;Destination: 10.29.213.26;First Seen: 08-Nov-2021, 05:38:45;Last Seen: 08-Nov-2021, 07:33:45;Action: Blocked (Simulation);Count: 23;Certificate: no;Rules List: Tampered Executable - Critical Executable was Tampered With,Unconfirmed Executable - Executable File Failed Verification Test;Users: ;MAC Address: 00-50-56-AE-A1-48,00-50-56-AE-2D-49,00-50-56-AE-A1-11,00-50-56-AE-35-D4;Script: worker.sh;Script Path: N/A;Autonomous System: N/A;Country: N/A;Process Hash: N/A;Source IP: 10.45.5.233
172.16.222.222:<133>1 2021-11-08T15:33:45.000Z  FortiEDR - - - Message Type: Security Event;Organization: Presto;Organization ID: 2792972;Event ID: 9799313;Raw Data ID: 3936026596;Device Name: prx1work01;Device State: Running;Operating System: Red Hat Enterprise Linux Server 7.9;Process Name: bash;Process Path: /bin/bash;Process Type: 64bit;Severity: High;Classification: Inconclusive;Destination: 10.29.213.26;First Seen: 08-Nov-2021, 05:38:45;Last Seen: 08-Nov-2021, 07:33:45;Action: Blocked (Simulation);Count: 23;Certificate: no;Rules List: Tampered Executable - Critical Executable was Tampered With,Unconfirmed Executable - Executable File Failed Verification Test;Users: ;MAC Address: 00-50-56-AE-A1-48,00-50-56-AE-2D-49,00-50-56-AE-A1-11,00-50-56-AE-35-D4;Script: worker.sh;Script Path: N/A;Autonomous System: N/A;Country: N/A;Process Hash: N/A;Source IP: 10.45.5.233
172.16.222.222:<133>1 2021-11-08T15:32:38.000Z  FortiEDR - - - Message Type: Security Event;Organization: Manulife;Organization ID: 2793767;Event ID: 11934974;Raw Data ID: 1866311781;Device Name: MLTLIWADSP01;Device State: Running;Operating System: Windows Server 2012 R2 Standard;Process Name: java.exe;Process Path: \Device\HarddiskVolume2\Program Files\Tripwire\TE\Agent\jre\bin\java.exe;Process Type: 64bit;Severity: High;Classification: Inconclusive;Destination: 204.191.151.33;First Seen: 08-Nov-2021, 05:42:37;Last Seen: 08-Nov-2021, 07:32:38;Action: Blocked (Simulation);Count: 23;Certificate: yes;Rules List: Unconfirmed Executable - Executable File Failed Verification Test;Users: ;MAC Address: 00-50-56-8B-50-C9,00-50-56-8B-59-08,00-50-56-8B-FD-74;Script: com.tripwire.space.bootstrap.BootstrapLauncher;Script Path: N/A;Autonomous System: 852 ASN852;Country: Canada;Process Hash: 1EEA599EFAF9CD549983B2D6311C8DE9A06D3AD6;Source IP: 10.45.7.72
172.16.222.222:<133>1 2021-11-08T15:32:38.000Z  FortiEDR - - - Message Type: Security Event;Organization: Manulife;Organization ID: 2793767;Event ID: 11934974;Raw Data ID: 1866311781;Device Name: MLTLIWADSP01;Device State: Running;Operating System: Windows Server 2012 R2 Standard;Process Name: java.exe;Process Path: \Device\HarddiskVolume2\Program Files\Tripwire\TE\Agent\jre\bin\java.exe;Process Type: 64bit;Severity: High;Classification: Inconclusive;Destination: 204.191.151.33;First Seen: 08-Nov-2021, 05:42:37;Last Seen: 08-Nov-2021, 07:32:38;Action: Blocked (Simulation);Count: 23;Certificate: yes;Rules List: Unconfirmed Executable - Executable File Failed Verification Test;Users: ;MAC Address: 00-50-56-8B-50-C9,00-50-56-8B-59-08,00-50-56-8B-FD-74;Script: com.tripwire.space.bootstrap.BootstrapLauncher;Script Path: N/A;Autonomous System: 852 ASN852;Country: Canada;Process Hash: 1EEA599EFAF9CD549983B2D6311C8DE9A06D3AD6;Source IP: 10.45.7.72
172.16.222.222:<133>1 2021-11-08T15:32:26.000Z  FortiEDR - - - Message Type: Security Event;Organization: Private Cloud;Organization ID: 2792582;Event ID: 6821927;Raw Data ID: 1748057555;Device Name: PCLIDCDVWUTL01;Device State: Running;Operating System: Windows Server 2016 Standard;Process Name: powershell_ise.exe;Process Path: \Device\HarddiskVolume2\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe;Process Type: 64bit;Severity: Critical;Classification: Suspicious;Destination: File Creation;First Seen: 08-Nov-2021, 05:50:12;Last Seen: 08-Nov-2021, 07:32:26;Action: Blocked (Simulation);Count: 374;Certificate: yes;Rules List: File Encryptor - Suspicious file modification;Users: DV\t846684, DV\t097409b, DV\x196955;MAC Address: 00-50-56-AE-20-D0,00-0C-29-9C-D2-17,00-50-56-AE-6F-21;Script: N/A;Script Path: N/A;Autonomous System: N/A;Country: N/A;Process Hash: 8538C2F5E46B3BBF6B12D6B9CCEC2AEF57A226F5;Source IP: 10.45.244.22
172.16.222.222:<133>1 2021-11-08T15:32:26.000Z  FortiEDR - - - Message Type: Security Event;Organization: Private Cloud;Organization ID: 2792582;Event ID: 6821927;Raw Data ID: 1748057555;Device Name: PCLIDCDVWUTL01;Device State: Running;Operating System: Windows Server 2016 Standard;Process Name: powershell_ise.exe;Process Path: \Device\HarddiskVolume2\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe;Process Type: 64bit;Severity: Critical;Classification: Suspicious;Destination: File Creation;First Seen: 08-Nov-2021, 05:50:12;Last Seen: 08-Nov-2021, 07:32:26;Action: Blocked (Simulation);Count: 374;Certificate: yes;Rules List: File Encryptor - Suspicious file modification;Users: DV\t846684, DV\t097409b, DV\x196955;MAC Address: 00-50-56-AE-20-D0,00-0C-29-9C-D2-17,00-50-56-AE-6F-21;Script: N/A;Script Path: N/A;Autonomous System: N/A;Country: N/A;Process Hash: 8538C2F5E46B3BBF6B12D6B9CCEC2AEF57A226F5;Source IP: 10.45.244.22
172.16.222.222:<133>1 2021-11-08T15:32:26.000Z  FortiEDR - - - Message Type: Security Event;Organization: Private Cloud;Organization ID: 2792582;Event ID: 6821927;Raw Data ID: 1748057555;Device Name: PCLIDCDVWUTL01;Device State: Running;Operating System: Windows Server 2016 Standard;Process Name: powershell_ise.exe;Process Path: \Device\HarddiskVolume2\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe;Process Type: 64bit;Severity: Critical;Classification: Suspicious;Destination: File Creation;First Seen: 08-Nov-2021, 05:50:12;Last Seen: 08-Nov-2021, 07:32:26;Action: Blocked (Simulation);Count: 374;Certificate: yes;Rules List: File Encryptor - Suspicious file modification;Users: DV\t846684, DV\t097409b, DV\x196955;MAC Address: 00-50-56-AE-20-D0,00-0C-29-9C-D2-17,00-50-56-AE-6F-21;Script: N/A;Script Path: N/A;Autonomous System: N/A;Country: N/A;Process Hash: 8538C2F5E46B3BBF6B12D6B9CCEC2AEF57A226F5;Source IP: 10.45.244.22
172.16.222.222:<133>1 2021-11-08T15:32:26.000Z  FortiEDR - - - Message Type: Security Event;Organization: Private Cloud;Organization ID: 2792582;Event ID: 6821927;Raw Data ID: 1748057555;Device Name: PCLIDCDVWUTL01;Device State: Running;Operating System: Windows Server 2016 Standard;Process Name: powershell_ise.exe;Process Path: \Device\HarddiskVolume2\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe;Process Type: 64bit;Severity: Critical;Classification: Suspicious;Destination: File Creation;First Seen: 08-Nov-2021, 05:50:12;Last Seen: 08-Nov-2021, 07:32:26;Action: Blocked (Simulation);Count: 374;Certificate: yes;Rules List: File Encryptor - Suspicious file modification;Users: DV\t846684, DV\t097409b, DV\x196955;MAC Address: 00-50-56-AE-20-D0,00-0C-29-9C-D2-17,00-50-56-AE-6F-21;Script: N/A;Script Path: N/A;Autonomous System: N/A;Country: N/A;Process Hash: 8538C2F5E46B3BBF6B12D6B9CCEC2AEF57A226F5;Source IP: 10.45.244.22
172.16.222.222:<133>1 2021-11-08T15:32:26.000Z  FortiEDR - - - Message Type: Security Event;Organization: Private Cloud;Organization ID: 2792582;Event ID: 6821927;Raw Data ID: 1748057555;Device Name: PCLIDCDVWUTL01;Device State: Running;Operating System: Windows Server 2016 Standard;Process Name: powershell_ise.exe;Process Path: \Device\HarddiskVolume2\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe;Process Type: 64bit;Severity: Critical;Classification: Suspicious;Destination: File Creation;First Seen: 08-Nov-2021, 05:50:12;Last Seen: 08-Nov-2021, 07:32:26;Action: Blocked (Simulation);Count: 374;Certificate: yes;Rules List: File Encryptor - Suspicious file modification;Users: DV\t846684, DV\t097409b, DV\x196955;MAC Address: 00-50-56-AE-20-D0,00-0C-29-9C-D2-17,00-50-56-AE-6F-21;Script: N/A;Script Path: N/A;Autonomous System: N/A;Country: N/A;Process Hash: 8538C2F5E46B3BBF6B12D6B9CCEC2AEF57A226F5;Source IP: 10.45.244.22
172.16.222.222:<133>1 2021-11-08T15:32:26.000Z  FortiEDR - - - Message Type: Security Event;Organization: Private Cloud;Organization ID: 2792582;Event ID: 6821927;Raw Data ID: 1748057555;Device Name: PCLIDCDVWUTL01;Device State: Running;Operating System: Windows Server 2016 Standard;Process Name: powershell_ise.exe;Process Path: \Device\HarddiskVolume2\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe;Process Type: 64bit;Severity: Critical;Classification: Suspicious;Destination: File Creation;First Seen: 08-Nov-2021, 05:50:12;Last Seen: 08-Nov-2021, 07:32:26;Action: Blocked (Simulation);Count: 374;Certificate: yes;Rules List: File Encryptor - Suspicious file modification;Users: DV\t846684, DV\t097409b, DV\x196955;MAC Address: 00-50-56-AE-20-D0,00-0C-29-9C-D2-17,00-50-56-AE-6F-21;Script: N/A;Script Path: N/A;Autonomous System: N/A;Country: N/A;Process Hash: 8538C2F5E46B3BBF6B12D6B9CCEC2AEF57A226F5;Source IP: 10.45.244.22
172.16.222.222:<133>1 2021-11-08T15:31:17.000Z  FortiEDR - - - Message Type: Security Event;Organization: Manulife;Organization ID: 2793767;Event ID: 11934928;Raw Data ID: 1470385178;Device Name: MLTLIWPALP01;Device State: Running;Operating System: Windows Server 2012 R2 Standard;Process Name: java.exe;Process Path: \Device\HarddiskVolume2\Program Files\Tripwire\TE\Agent\jre\bin\java.exe;Process Type: 64bit;Severity: High;Classification: Inconclusive;Destination: 204.191.151.33;First Seen: 08-Nov-2021, 05:41:16;Last Seen: 08-Nov-2021, 07:31:17;Action: Blocked (Simulation);Count: 23;Certificate: yes;Rules List: Unconfirmed Executable - Executable File Failed Verification Test;Users: AFFINITYPCI\t838981;MAC Address: 00-50-56-8B-E6-FA,00-50-56-8D-4F-68,00-50-56-8D-79-A9;Script: com.tripwire.space.bootstrap.BootstrapLauncher;Script Path: N/A;Autonomous System: 852 ASN852;Country: Canada;Process Hash: 1EEA599EFAF9CD549983B2D6311C8DE9A06D3AD6;Source IP: 10.45.7.70
172.16.222.222:<133>1 2021-11-08T15:31:17.000Z  FortiEDR - - - Message Type: Security Event;Organization: Manulife;Organization ID: 2793767;Event ID: 11934928;Raw Data ID: 1470385178;Device Name: MLTLIWPALP01;Device State: Running;Operating System: Windows Server 2012 R2 Standard;Process Name: java.exe;Process Path: \Device\HarddiskVolume2\Program Files\Tripwire\TE\Agent\jre\bin\java.exe;Process Type: 64bit;Severity: High;Classification: Inconclusive;Destination: 204.191.151.33;First Seen: 08-Nov-2021, 05:41:16;Last Seen: 08-Nov-2021, 07:31:17;Action: Blocked (Simulation);Count: 23;Certificate: yes;Rules List: Unconfirmed Executable - Executable File Failed Verification Test;Users: AFFINITYPCI\t838981;MAC Address: 00-50-56-8B-E6-FA,00-50-56-8D-4F-68,00-50-56-8D-79-A9;Script: com.tripwire.space.bootstrap.BootstrapLauncher;Script Path: N/A;Autonomous System: 852 ASN852;Country: Canada;Process Hash: 1EEA599EFAF9CD549983B2D6311C8DE9A06D3AD6;Source IP: 10.45.7.70
172.16.222.222:<133>1 2021-11-08T15:30:47.000Z  FortiEDR - - - Message Type: Security Event;Organization: Presto;Organization ID: 2792972;Event ID: 5394763;Raw Data ID: 3723522359;Device Name: prs1work02;Device State: Running;Operating System: Red Hat Enterprise Linux Server 7.9;Process Name: bash;Process Path: /bin/bash;Process Type: 64bit;Severity: High;Classification: Inconclusive;Destination: 10.20.213.25;First Seen: 08-Nov-2021, 05:39:17;Last Seen: 08-Nov-2021, 07:30:47;Action: Blocked (Simulation);Count: 28;Certificate: no;Rules List: Tampered Executable - Critical Executable was Tampered With,Unconfirmed Executable - Executable File Failed Verification Test;Users: ;MAC Address: 00-50-56-93-89-89,00-50-56-93-95-FF,00-50-56-93-04-6E;Script: entrypoint.sh;Script Path: N/A;Autonomous System: N/A;Country: N/A;Process Hash: N/A;Source IP: 10.45.3.234
172.16.222.222:<133>1 2021-11-08T15:30:47.000Z  FortiEDR - - - Message Type: Security Event;Organization: Presto;Organization ID: 2792972;Event ID: 5394763;Raw Data ID: 3723522359;Device Name: prs1work02;Device State: Running;Operating System: Red Hat Enterprise Linux Server 7.9;Process Name: bash;Process Path: /bin/bash;Process Type: 64bit;Severity: High;Classification: Inconclusive;Destination: 10.20.213.25;First Seen: 08-Nov-2021, 05:39:17;Last Seen: 08-Nov-2021, 07:30:47;Action: Blocked (Simulation);Count: 28;Certificate: no;Rules List: Tampered Executable - Critical Executable was Tampered With,Unconfirmed Executable - Executable File Failed Verification Test;Users: ;MAC Address: 00-50-56-93-89-89,00-50-56-93-95-FF,00-50-56-93-04-6E;Script: entrypoint.sh;Script Path: N/A;Autonomous System: N/A;Country: N/A;Process Hash: N/A;Source IP: 10.45.3.234
172.16.222.222:
